"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2021-05-25","100.3","-1.2","5.56","deGrom, Jacob",606132,594798,"field_out","hit_into_play",,,,,8,"Raimel Tapia grounds out sharply, shortstop Francisco Lindor to first baseman James McCann.","R","L","R","NYM","COL","X",6,"ground_ball",0,0,2021,"-0.68","1.52",0.22435180389329645,2.1764250127306406,,,,0,1,"Top",123.99,144.81,,,,,5.613978523350104,-145.85963061532658,-7.647137214363273,-10.97288538146604,35.03892192719187,-8.915434689197461,3.49,1.601,4,"100.9",-30,"101.4",2472,"7",634023,621512,543510,606299,542340,596019,642086,457727,592273,"53.55",0.107,0.096,"0",1,0,0,2,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0.022","-0.269",,,,0.13,"0.269","100.9",0,0,0.5,0.5,33,27,33,27,1,0,16,1,6,2,"0.76","0.68","-0.68","36.4",,,,,
"FF","2021-05-09","98.3","-1.06","5.45","deGrom, Jacob",572233,594798,"strikeout","swinging_strike",,,,,3,"Christian Walker strikes out swinging.","R","R","R","NYM","AZ","S",2,,2,2,2021,"-0.66","1.32",0.47686728727076255,3.183408790820007,519390,,662139,2,5,"Top",,,,,,,5.772142862552703,-142.88728530327558,-3.6744377066955813,-10.48368669776641,37.44245705737869,-13.557629416448668,3.371,1.535,,,,"98.7",2387,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.63",,0,"0",1,0,0,,34,5,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",220,"0.06","-0.237",,,,,"0.237",,1,-1,0.648,0.352,33,30,33,30,2,0,11,1,16,1,"1.07","0.66","0.66","33.5",,,,,
"FF","2021-05-09","98.9","-0.99","5.42","deGrom, Jacob",572233,594798,,"ball",,,,,14,,"R","R","R","NYM","AZ","B",,,1,2,2021,"-0.85","1.35",1.3341291792489285,2.435477441128558,519390,,662139,2,5,"Top",,,,,,,8.417988700562876,-143.56627734370602,-5.80826715936174,-13.77342500114987,37.3339886509287,-12.414226496002499,3.37000000001285,1.50806320265617,,,,"99.4",2311,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.5",,,,,,,,34,4,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",221,"-0.011","0.042",,,,,"-0.042",,1,-1,0.659,0.34099999999999997,33,30,33,30,2,0,11,1,16,1,"1.02","0.85","0.85","34.2",,,,,
"FF","2021-05-09","97.9","-1.09","5.46","deGrom, Jacob",572233,594798,,"called_strike",,,,,12,,"R","R","R","NYM","AZ","S",,,1,1,2021,"-0.66","1.36",1.0557911056883038,2.669598753927701,519390,,662139,2,5,"Top",,,,,,,7.3901722517598465,-142.1994569830429,-5.143436809796204,-10.806051660876513,38.00707912184954,-12.803084935005542,3.24408150607498,1.51999999997653,,,,"98.3",2215,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.52",,,,,,,,34,3,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",221,"0.018","-0.084",,,,,"0.084",,1,-1,0.641,0.359,33,30,33,30,2,0,11,1,16,1,"1.06","0.66","0.66","33.7",,,,,
"FF","2021-05-09","97.7","-1","5.4","deGrom, Jacob",572233,594798,,"ball",,,,,12,,"R","R","R","NYM","AZ","B",,,0,1,2021,"-0.64","1.37",1.5632651991523474,3.2366316963625263,519390,,662139,2,5,"Top",,,,,,,8.49368384557871,-141.94499402447587,-3.4636096241563257,-10.769096009180414,35.78955917080057,-13.06511630050549,3.36999999999544,1.54026065293731,,,,"98.4",2328,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.51",,,,,,,,34,2,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",222,"-0.007","0.037",,,,,"-0.037",,1,-1,0.648,0.352,33,30,33,30,2,0,11,1,16,1,"1.04","0.64","0.64","34.6",,,,,
"FF","2021-05-09","97.2","-1.11","5.41","deGrom, Jacob",572233,594798,,"swinging_strike",,,,,2,,"R","R","R","NYM","AZ","S",,,0,0,2021,"-0.81","1.38",-0.10819094761243797,3.2067343041552707,519390,,662139,2,5,"Top",,,,,,,4.605767050030663,-141.39915396037765,-3.4902839417915392,-11.951951458382325,36.95206900187473,-13.172947203464192,3.371,1.535,,,,"97.7",2344,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.55",,,,,,,,34,1,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",223,"0.01","-0.04",,,,,"0.04",,1,-1,0.638,0.362,33,30,33,30,2,0,11,1,16,1,"1.06","0.81","0.81","33.5",,,,,
"FF","2021-05-09","98.9","-1.07","5.39","deGrom, Jacob",662139,594798,"walk","ball",,,,,12,"Daulton Varsho walks.","R","L","R","NYM","AZ","B",,,3,1,2021,"-0.68","1.29",0.8767427970724324,3.620332626171973,519390,,,2,5,"Top",,,,,,,6.98279727950996,-143.78123376909062,-2.3824340022740613,-11.12141494780377,36.04748680957009,-14.032997698526614,3.12337417611545,1.45431924981384,,,,"99.6",2293,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.57",,0.691717,"0.7",1,0,0,,33,5,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Infield shift","Standard",217,"-0.01","0.088",,,,,"-0.088",,1,-1,0.648,0.352,33,24,33,25,2,1,11,2,16,1,"1.06","0.68","-0.68","34.2",,,,,
"CH","2021-05-09","90.5","-1","5.34","deGrom, Jacob",662139,594798,,"ball",,,,,14,,"R","L","R","NYM","AZ","B",,,2,1,2021,"-1.3","-0.14",1.0772102899785603,0.8287112608394982,519390,,,2,5,"Top",,,,,,,8.048981814475262,-131.45574950059577,-5.01371572688788,-16.796997909802148,30.423573776700543,-32.777380058952446,3.1001967135122,1.34527225440494,,,,"91.2",1595,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.48",,,,,,,,33,4,"Changeup",2,1,1,2,1,2,1,2,"Infield shift","Standard",240,"-0.005","0.034",,,,,"-0.034",,1,-1,0.653,0.347,33,24,33,25,2,1,11,2,16,1,"2.95","1.3","-1.3","34.4",,,,,
"CH","2021-05-09","90.5","-1.02","5.35","deGrom, Jacob",662139,594798,,"ball",,,,,14,,"R","L","R","NYM","AZ","B",,,1,1,2021,"-1.25","-0.02",0.37898983500745564,1.3209697848604445,519390,,,2,5,"Top",,,,,,,6.2132958080186445,-131.49876538615936,-4.008631467865044,-15.865321904999863,31.92324738096668,-31.623552265106824,3.14723988285286,1.44938215810323,,,,"90.7",1488,"6.8",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.68",,,,,,,,33,3,"Changeup",2,1,1,2,1,2,1,2,"Infield shift","Standard",238,"-0.005","0.036",,,,,"-0.036",,1,-1,0.658,0.34199999999999997,33,24,33,25,2,1,11,2,16,1,"2.84","1.25","-1.25","35.4",,,,,
"SL","2021-05-09","92.8","-1.12","5.4","deGrom, Jacob",662139,594798,,"blocked_ball",,,,,14,,"R","L","R","NYM","AZ","B",,,0,1,2021,"0.13","0.38",1.0178968159051416,0.724727073151181,519390,,,2,5,"Top",,,,,,,5.234067989585533,-134.9552130250581,-7.0495976744404185,0.4085643559821419,29.74521795210631,-26.23129424210984,3.15890998803611,1.43340669647672,,,,"93.7",2401,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.6",,,,,,,,33,2,"Slider",2,1,1,2,1,2,1,2,"Infield shift","Standard",194,"-0.005","0.01",,,,,"-0.01",,1,-1,0.663,0.33699999999999997,33,24,33,25,2,1,11,2,16,1,"2.28","-0.13","0.13","36.2",,,,,
"FF","2021-05-09","98.7","-1.15","5.4","deGrom, Jacob",662139,594798,,"foul",,,,,2,,"R","L","R","NYM","AZ","S",,,0,0,2021,"-1.05","1.36",-0.26997453724635945,2.774578243449265,519390,,,2,5,"Top",,,,,,,4.9068920543083,-143.54176042480663,-4.815223176538107,-15.623201654126465,38.090781858160305,-12.59447628852329,3.301,1.504,75,"83.8",83,"99.1",2380,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.6",,,,,,,,33,1,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Infield shift","Standard",219,"0.008","-0.033",,,,,"0.033","88.0",1,-1,0.655,0.345,33,24,33,25,2,1,11,2,16,1,"1.02","1.05","-1.05","33.4",,,,,
"CH","2021-05-09","89.6","-0.95","5.38","deGrom, Jacob",605113,594798,"grounded_into_double_play","hit_into_play",,,,,14,"Nick Ahmed grounds into a double play, second baseman Jeff McNeil to first baseman Pete Alonso. David Peralta scores. Stephen Vogt to 3rd. Eduardo Escobar out at 2nd. Nick Ahmed out at 1st.","R","R","R","NYM","AZ","X",4,"ground_ball",2,2,2021,"-1.16","0.16",1.0816279719718132,1.7335669478400457,444482,519390,500871,0,5,"Top",125.89,153.98,,,,,7.581538224103006,-130.0849317684959,-3.2305685103245865,-14.909604427873512,32.09260205722697,-29.8609265050546,3.467,1.589,48,"71.5",3,"90.1",1558,"7.1",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.39",0.147,0.136,"0",1,0,0,2,32,6,"Changeup",2,0,0,2,1,2,1,2,"Infield shift","Standard",241,"0.117","-0.211",,,,0.149,"0.211","88.0",2,-2,0.538,0.46199999999999997,33,31,33,31,2,1,11,1,16,1,"2.74","1.16","1.16","36.4",,,,,
"FF","2021-05-09","100","-1.12","5.39","deGrom, Jacob",605113,594798,,"foul",,,,,3,,"R","R","R","NYM","AZ","S",,,2,2,2021,"-0.63","1.47",0.68479566998605,2.968313923900691,444482,519390,500871,0,5,"Top",,,,,,,6.552622611031003,-145.35769505082462,-4.780402715336799,-10.601727243179468,37.5068979723836,-10.412436324759417,3.467,1.589,161,"84.4",70,"100.8",2333,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.49",,,,,,,,32,5,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",216,"0","0",,,,,"0","88.0",2,-2,0.538,0.46199999999999997,33,31,33,31,2,1,11,1,16,1,"0.83","0.63","0.63","33.8",,,,,
"FF","2021-05-09","98.8","-1.05","5.37","deGrom, Jacob",605113,594798,,"foul",,,,,3,,"R","R","R","NYM","AZ","S",,,2,1,2021,"-0.96","1.32",0.80484788885727,3.0993211478457696,444482,519390,500871,0,5,"Top",,,,,,,7.398238935302778,-143.65659021672633,-3.842492001748406,-15.03383380683826,33.95787551257348,-13.272770651295678,3.467,1.589,199,"84.2",62,"100",2323,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.49",,,,,,,,32,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",221,"0.025","-0.109",,,,,"0.109","88.0",2,-2,0.513,0.487,33,31,33,31,2,1,11,1,16,1,"1.03","0.96","0.96","34.8",,,,,
"SL","2021-05-09","93","-1.13","5.42","deGrom, Jacob",605113,594798,,"blocked_ball",,,,,14,,"R","R","R","NYM","AZ","B",,,1,1,2021,"0.36","0.52",1.7080150839788713,0.48833182995846847,444482,519390,500871,0,5,"Top",,,,,,,6.540732551563604,-135.1705397999932,-8.10565304221373,3.126744741604532,27.940311496465277,-24.229646810987383,3.52507033302709,1.68496488374941,,,,"94.3",2588,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.53",,,,,,,,32,3,"Slider",2,0,0,2,0,2,0,2,"Infield shift","Standard",187,"-0.016","0.073",,,,,"-0.073",,2,-2,0.529,0.471,33,31,33,31,2,1,11,1,16,1,"2.11","-0.36","-0.36","36.6",,,,,
"SL","2021-05-09","92.4","-1.09","5.44","deGrom, Jacob",605113,594798,,"foul",,,,,14,,"R","R","R","NYM","AZ","S",,,1,0,2021,"0.31","0.28",0.9304769789766607,2.2291997373942225,444482,519390,500871,0,5,"Top",,,,,,,4.539898443904392,-134.6099273579901,-3.0651652673851597,2.8635762661074735,26.806543249355435,-28.301007219577745,3.467,1.589,3,"69.8",-34,"93.9",2518,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.59",,,,,,,,32,2,"Slider",2,0,0,2,0,2,0,2,"Infield shift","Standard",157,"0.016","-0.051",,,,,"0.051","88.0",2,-2,0.513,0.487,33,31,33,31,2,1,11,1,16,1,"2.36","-0.31","-0.31","36.2",,,,,
"FF","2021-05-09","98.4","-1.03","5.44","deGrom, Jacob",605113,594798,,"ball",,,,,12,,"R","R","R","NYM","AZ","B",,,0,0,2021,"-0.7","1.31",1.331154170029683,2.707566701959183,444482,519390,500871,0,5,"Top",,,,,,,8.124045667635514,-142.92805089553516,-4.9929025302686165,-11.553072471272117,35.45621833626401,-13.204623025350879,3.47000000000732,1.61886000868716,,,,"99.1",2425,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.54",,,,,,,,32,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",217,"-0.012","0.029",,,,,"-0.029",,2,-2,0.525,0.475,33,31,33,31,2,1,11,1,16,1,"1.06","0.7","0.7","34.9",,,,,
"FF","2021-05-09","98.5","-1.04","5.47","deGrom, Jacob",500871,594798,"walk","ball",,,,,12,"Eduardo Escobar walks.","R","L","R","NYM","AZ","B",,,3,1,2021,"-1.03","1.21",0.4470280139868502,3.8566916310265524,444482,519390,,0,5,"Top",,,,,,,6.507674719953035,-143.40726954329529,-1.78807965914709,-15.76640059833036,31.69339119389877,-15.191712555201947,3.03918182757355,1.48552994826479,,,,"99.8",2355,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.61",,0.691717,"0.7",1,0,0,,31,5,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard",218,"-0.025","0.109",,,,,"-0.109",,2,-2,0.55,0.44999999999999996,33,32,33,32,2,1,11,1,16,1,"1.13","1.03","-1.03","34.4",,,,,
"FF","2021-05-09","97.8","-1.08","5.44","deGrom, Jacob",500871,594798,,"ball",,,,,11,,"R","L","R","NYM","AZ","B",,,2,1,2021,"-1","1.26",-0.34421077187393234,3.8320104322104576,444482,519390,,0,5,"Top",,,,,,,4.350119936804456,-142.47590022795117,-1.770958013196909,-14.589579247690141,32.29518465810043,-14.838663792325988,3.09293128341903,1.50947248522463,,,,"99.2",2420,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.54",,,,,,,,31,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard",216,"-0.013","0.137",,,,,"-0.137",,2,-2,0.563,0.43700000000000006,33,32,33,32,2,1,11,1,16,1,"1.12","1","-1","34.4",,,,,
"FF","2021-05-09","97.7","-1.16","5.44","deGrom, Jacob",500871,594798,,"foul_tip",,,,,2,,"R","L","R","NYM","AZ","S",,,2,0,2021,"-0.82","1.21",-0.17473876780475994,3.3389134862272125,444482,519390,,0,5,"Top",,,,,,,4.601343374931831,-142.16113859340075,-2.951400370239714,-12.24556547112754,33.98179341543103,-15.302352949532276,3.301,1.504,,,,"98.6",2315,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.63",,,,,,,,31,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",218,"0.009","-0.074",,,,,"0.074",,2,-2,0.554,0.44599999999999995,33,32,33,32,2,1,11,1,16,1,"1.18","0.82","-0.82","33.8",,,,,
"FF","2021-05-09","98","-1.15","5.48","deGrom, Jacob",500871,594798,,"ball",,,,,12,,"R","L","R","NYM","AZ","B",,,1,0,2021,"-0.87","1.29",0.30610389793168435,3.887755846140517,444482,519390,,0,5,"Top",,,,,,,6.036177976648521,-142.67994091292286,-1.8183595736558893,-13.325971663280855,33.34880426434204,-14.3958503837863,3.05346933355295,1.49908963964822,,,,"99.2",2395,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.55",,,,,,,,31,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard",215,"-0.009","0.055",,,,,"-0.055",,2,-2,0.563,0.43700000000000006,33,32,33,32,2,1,11,1,16,1,"1.09","0.87","-0.87","33.9",,,,,
"CH","2021-05-09","89.9","-1.07","5.42","deGrom, Jacob",500871,594798,,"ball",,,,,14,,"R","L","R","NYM","AZ","B",,,0,0,2021,"-1.18","0.06",1.0787726893490641,1.0256405648296112,444482,519390,,0,5,"Top",,,,,,,7.919815771495314,-130.7907715503835,-5.16774996869651,-15.156368990256782,25.040000538362634,-30.61085709977931,3.11193626464212,1.47098508082397,,,,"91.4",1624,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.52",,,,,,,,31,1,"Changeup",2,0,0,2,0,2,0,2,"Strategic","Standard",241,"-0.004","0.02",,,,,"-0.02",,2,-2,0.567,0.43300000000000005,33,32,33,32,2,1,11,1,16,1,"2.74","1.18","-1.18","37.1",,,,,
"FF","2021-05-09","98.6","-1.01","5.43","deGrom, Jacob",519390,594798,"double","hit_into_play",,,,,3,"Stephen Vogt doubles (2) on a fly ball to right fielder Michael Conforto. David Peralta to 3rd.","R","L","R","NYM","AZ","X",9,"fly_ball",1,2,2021,"-0.65","1.31",0.29523496877614286,3.1031801368699155,,,444482,0,5,"Top",159.31,56.65,,,,,5.1343129039612565,-143.49321466682696,-3.942150309660387,-10.258329179793899,35.58175057569951,-13.421257373481442,3.371,1.535,361,"91.6",34,"99.6",2304,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.5",0.068,0.104,"1.25",1,1,1,3,30,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",223,"-0.148","0.839",,,,0.2,"-0.839","91.6",2,-2,0.715,0.28500000000000003,33,36,33,37,2,1,11,1,16,3,"1.05","0.65","-0.65","35.3",,,,,
"CH","2021-05-09","89.6","-0.97","5.38","deGrom, Jacob",519390,594798,,"foul",,,,,4,,"R","L","R","NYM","AZ","S",,,1,1,2021,"-1.39","0.34",-0.4108843184724742,2.522996465416455,,,444482,0,5,"Top",,,,,,,4.375468950900497,-130.45473627293154,-1.7903663442220774,-16.7823872182725,27.868857202561514,-28.12826300094714,3.371,1.535,224,"83.1",57,"90.7",1525,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.52",,,,,,,,30,3,"Changeup",2,0,0,2,0,2,0,2,"Infield shift","Standard",233,"0.011","-0.066",,,,,"0.066","88.0",2,-2,0.704,0.29600000000000004,33,36,33,37,2,1,11,1,16,3,"2.5","1.39","-1.39","35.6",,,,,
"FF","2021-05-09","98.3","-1.21","5.43","deGrom, Jacob",519390,594798,,"called_strike",,,,,12,,"R","L","R","NYM","AZ","S",,,1,0,2021,"-0.98","1.28",0.01688334495353816,3.2286531347357323,,,444482,0,5,"Top",,,,,,,5.672777090223171,-143.06719398609584,-3.5350872298379707,-14.773420250681065,32.376763601490765,-13.895366543319978,3.03718865186628,1.37561858376929,,,,"99.6",2317,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.56",,,,,,,,30,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",213,"0.01","-0.048",,,,,"0.048",,2,-2,0.694,0.30600000000000005,33,36,33,37,2,1,11,1,16,3,"1.07","0.98","-0.98","35.6",,,,,
"FF","2021-05-09","98.4","-0.93","5.42","deGrom, Jacob",519390,594798,,"ball",,,,,14,,"R","L","R","NYM","AZ","B",,,0,0,2021,"-1","1.36",1.4701635306751195,1.963810139560799,,,444482,0,5,"Top",,,,,,,8.933222858450103,-142.84641907316646,-7.111364924684814,-15.743628899241877,32.86940484063999,-12.071193435846567,3.0014726204266,1.36262193051806,,,,"99.4",2254,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.52",,,,,,,,30,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",221,"-0.008","0.038",,,,,"-0.038",,2,-2,0.702,0.29800000000000004,33,36,33,37,2,1,11,1,16,3,"1.01","1","-1","34.3",,,,,
"FF","2021-05-09","98.1","-1.12","5.41","deGrom, Jacob",444482,594798,"walk","ball",,,,,14,"David Peralta walks.","R","L","R","NYM","AZ","B",,,3,0,2021,"-0.79","1.42",0.5198750315770432,1.1125477294602488,,,,0,5,"Top",,,,,,,6.359479035948093,-142.4445485042803,-9.511555455506548,-12.233820148225345,32.744272453891945,-10.835136454470408,3.41093053985121,1.59762191148171,,,,"99.3",2342,"7.1",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.44",,0.691717,"0.7",1,0,0,,29,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",213,"-0.02","0.19",,,,,"-0.19",,2,-2,0.722,0.278,33,33,33,34,2,1,11,1,16,1,"0.96","0.79","-0.79","35.7",,,,,
"FF","2021-05-09","99.2","-1.1","5.49","deGrom, Jacob",444482,594798,,"ball",,,,,14,,"R","L","R","NYM","AZ","B",,,2,0,2021,"-0.99","1.41",1.602449488253582,2.151386819077717,,,,0,5,"Top",,,,,,,9.794694980750382,-144.00296858091232,-7.065551970913661,-16.069687830023014,33.66331879289433,-10.973534611264926,3.54102530475491,1.7280776475111,,,,"100",2418,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.63",,,,,,,,29,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",218,"-0.014","0.141",,,,,"-0.141",,2,-2,0.736,0.264,33,33,33,34,2,1,11,1,16,1,"0.91","0.99","-0.99","34.5",,,,,
"CH","2021-05-09","91","-1.03","5.47","deGrom, Jacob",444482,594798,,"ball",,,,,14,,"R","L","R","NYM","AZ","B",,,1,0,2021,"-1.21","0.44",1.4072130510915557,0.2604177670699048,,,,0,5,"Top",,,,,,,8.79360842449257,-131.92160305891213,-8.067427162376154,-16.127791882604985,31.13223184505959,-25.34087944138138,3.56048396727432,1.57048116783878,,,,"91.2",1739,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.62",,,,,,,,29,2,"Changeup",2,0,0,2,0,2,0,2,"Infield shift","Standard",239,"-0.01","0.078",,,,,"-0.078",,2,-2,0.746,0.254,33,33,33,34,2,1,11,1,16,1,"2.36","1.21","-1.21","37.1",,,,,
"FF","2021-05-09","98.4","-1.06","5.57","deGrom, Jacob",444482,594798,,"ball",,,,,12,,"R","L","R","NYM","AZ","B",,,0,0,2021,"-0.49","1.28",1.1396284319419054,3.202867572868593,,,,0,5,"Top",,,,,,,7.197247768461331,-143.13209506626706,-3.9602320911831566,-8.46446781387757,34.87238432515765,-13.84765975834023,3.51002291797424,1.58131542167537,,,,"99.4",2297,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.53",,,,,,,,29,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",213,"-0.005","0.043",,,,,"-0.043",,2,-2,0.751,0.249,33,33,33,34,2,1,11,1,16,1,"1.08","0.49","-0.49","36.3",,,,,
"CH","2021-05-09","91.4","-0.96","5.41","deGrom, Jacob",642165,594798,"strikeout","swinging_strike_blocked",,,,,13,"Josh VanMeter strikes out swinging.","R","L","R","NYM","AZ","S",2,,1,2,2021,"-1.5","0.04",-0.4851214302589446,0.4412657717369677,,,,2,4,"Top",,,,,,,4.478481199030757,-132.83969983722645,-6.712592116052492,-18.63701227368634,31.148990322100666,-30.332199122797714,3.319,1.513,,,,"91.9",1667,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.61",,0,"0",1,0,0,,25,4,"Changeup",2,0,0,2,0,2,0,2,"Infield shift","Standard",241,"0.008","-0.188",,,,,"0.188",,2,-2,0.778,0.22199999999999998,33,26,33,26,2,1,11,2,16,2,"2.72","1.5","-1.5","38.2",,,,,
"CH","2021-05-09","91.8","-0.99","5.38","deGrom, Jacob",642165,594798,,"ball",,,,,13,,"R","L","R","NYM","AZ","B",,,0,2,2021,"-1.1","0.13",-0.0709685292651383,0.23647075574317267,,,,2,4,"Top",,,,,,,4.757071136896327,-133.45313016324724,-7.438982675992499,-14.167427558907773,31.367786842688727,-29.125140176667912,3.34638254365009,1.6204972600638,,,,"92.4",1582,"6.9",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.59",,,,,,,,25,3,"Changeup",2,0,0,2,0,2,0,2,"Infield shift","Standard",240,"-0.001","0.03",,,,,"-0.03",,2,-2,0.779,0.22099999999999997,33,26,33,26,2,1,11,2,16,2,"2.6","1.1","-1.1","36.3",,,,,
"CH","2021-05-09","91","-1.12","5.39","deGrom, Jacob",642165,594798,,"swinging_strike",,,,,13,,"R","L","R","NYM","AZ","S",,,0,1,2021,"-1.37","0.13",-1.079130446289236,1.7298052371902917,,,,2,4,"Top",,,,,,,3.088016278770049,-132.4108189027081,-3.4964802361372227,-16.665914989875574,32.77045886071997,-30.045039535887177,3.319,1.513,,,,"91.6",1692,"7",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.51",,,,,,,,25,2,"Changeup",2,0,0,2,0,2,0,2,"Infield shift","Standard",236,"0.003","-0.063",,,,,"0.063",,2,-2,0.776,0.22399999999999998,33,26,33,26,2,1,11,2,16,2,"2.66","1.37","-1.37","37.8",,,,,
"CH","2021-05-09","89","-0.98","5.41","deGrom, Jacob",642165,594798,,"called_strike",,,,,4,,"R","L","R","NYM","AZ","S",,,0,0,2021,"-1.13","0.33",-0.5671429878066183,2.464948647862393,,,,2,4,"Top",,,,,,,3.428731340844039,-129.5661060105107,-1.8272777811551628,-13.381810350152998,30.441657880308377,-28.283922692701545,3.32000000001275,1.58617312400874,,,,"89.5",1476,"6.8",634184,543510,624413,643446,542340,596019,642086,607680,624424,"53.66",,,,,,,,25,1,"Changeup",2,0,0,2,0,2,0,2,"Infield shift","Standard",236,"0.002","-0.047",,,,,"0.047",,2,-2,0.774,0.22599999999999998,33,26,33,26,2,1,11,2,16,2,"2.57","1.13","-1.13","36.8",,,,,
